"fk_lieu","lieu_naissance","eff","geo_coord"
http://www.wikidata.org/entity/Q192896,Carlisle,1,Point(-2.936388888 54.894722222)
http://www.wikidata.org/entity/Q192917,Erice,1,Point(12.5875 38.0375)
http://www.wikidata.org/entity/Q193019,Juiz de Fora,1,Point(-43.35 -21.75)
http://www.wikidata.org/entity/Q1932057,Harper,1,Point(-92.051111111 41.3625)
http://www.wikidata.org/entity/Q1933076,Sioux Center,1,Point(-96.173333333 43.076666666)
http://www.wikidata.org/entity/Q193367,Porvoo,1,Point(25.663888888 60.393055555)
http://www.wikidata.org/entity/Q193380,Rubtsovsk,1,Point(81.2 51.516666666)
http://www.wikidata.org/entity/Q193413,Rybinsk,1,Point(38.833333333 58.05)
http://www.wikidata.org/entity/Q193722,Sergiyev Posad,1,Point(38.133333333 56.3)
http://www.wikidata.org/entity/Q193802,Oujda,1,Point(-1.911388888 34.686666666)
http://www.wikidata.org/entity/Q193819,Vincennes,1,Point(2.439166666 48.847777777)
http://www.wikidata.org/entity/Q194146,Niğde,1,Point(34.679166666 37.966666666)
http://www.wikidata.org/entity/Q1942643,Aberfeldy,1,Point(146.366666666 -37.683333333)
http://www.wikidata.org/entity/Q1947441,Kaharlyk,1,Point(30.809166666 49.852222222)
http://www.wikidata.org/entity/Q1947745,Alton,1,Point(-96.01111 42.98667)
http://www.wikidata.org/entity/Q1949850,Nalgonda,1,Point(79.27 17.05)
http://www.wikidata.org/entity/Q19520,Podolsk,1,Point(37.545555555 55.431111111)
http://www.wikidata.org/entity/Q1952054,Oostnieuwkerke,1,Point(3.0597 50.9403)
http://www.wikidata.org/entity/Q195215,Changhua City,1,Point(120.533333333 24.066666666)
http://www.wikidata.org/entity/Q1952672,Duck Hill,1,Point(-89.7147 33.6319)
http://www.wikidata.org/entity/Q195662,Slavyansk-na-Kubani,1,Point(38.124722222 45.258611111)
http://www.wikidata.org/entity/Q1958679,Danlí,1,Point(-86.568288888 14.032438888)
http://www.wikidata.org/entity/Q1960,Dar es Salaam,1,Point(39.280277777 -6.816111111)
http://www.wikidata.org/entity/Q1965,New Brunswick,1,Point(-66.0 46.6)
http://www.wikidata.org/entity/Q196651,Täteş,1,Point(48.833333333 54.933333333)
http://www.wikidata.org/entity/Q19689,Tirana,1,Point(19.817777777 41.328888888)
http://www.wikidata.org/entity/Q196946,Ust-Ilimsk,1,Point(102.666666666 58.0)
http://www.wikidata.org/entity/Q197150,Hasparren,1,Point(-1.304722222 43.384444444)
http://www.wikidata.org/entity/Q1973073,Attock,1,Point(72.366666666 33.766666666)
http://www.wikidata.org/entity/Q1973829,Windsor,1,Point(-64.129166666 44.980277777)
http://www.wikidata.org/entity/Q197394,Zhangshu,1,Point(115.5375 28.066666666)
http://www.wikidata.org/entity/Q1977885,Chaparral,1,Point(-75.484722222 3.723611111)
http://www.wikidata.org/entity/Q19788,Hatfield,1,Point(-0.225833333 51.763611111)
http://www.wikidata.org/entity/Q1979186,Neu Samara Colony,1,Point(53.48231667 52.84984167)
http://www.wikidata.org/entity/Q198102,Chistopol’,1,Point(50.633333333 55.366666666)
http://www.wikidata.org/entity/Q1981372,Munktorp,1,Point(16.128795651 59.530540806)
http://www.wikidata.org/entity/Q1984353,Trinca,1,Point(27.112222222 48.208333333)
http://www.wikidata.org/entity/Q19856548,Don Chang,1,Point(102.7547 16.3726)
http://www.wikidata.org/entity/Q1985906,Bozieni,1,Point(28.65 46.75)
http://www.wikidata.org/entity/Q1986542,New Brighton,1,Point(-93.206111111 45.062888888)
http://www.wikidata.org/entity/Q1987043,Obeliai,1,Point(25.8 55.941666666)
http://www.wikidata.org/entity/Q1987584,Orsett,1,Point(0.37 51.51)
http://www.wikidata.org/entity/Q198826,Yuryev-Polsky,1,Point(39.683333333 56.5)
http://www.wikidata.org/entity/Q1989,Saskatchewan,1,Point(-106.0 55.0)
http://www.wikidata.org/entity/Q1989401,Estivella,1,Point(-0.3485272 39.7133707)
http://www.wikidata.org/entity/Q1989981,Puyango Canton,1,Point(-80.02244938 -4.016241685)
http://www.wikidata.org/entity/Q199500,Gyumri,1,Point(43.833333333 40.783333333)
http://www.wikidata.org/entity/Q1997119,Bialyničy District,1,Point(29.70944444 53.99555556)
http://www.wikidata.org/entity/Q199723,Balıkesir,1,Point(27.884166666 39.651111111)
http://www.wikidata.org/entity/Q1998992,Aylsham,1,Point(-103.8 53.2)
http://www.wikidata.org/entity/Q200016,Visakhapatnam,1,Point(83.316666666 17.733333333)
http://www.wikidata.org/entity/Q200049,Ajmer,1,Point(74.639 26.468)
http://www.wikidata.org/entity/Q200126,"18th arrondissement of Paris",1,Point(2.344447222 48.89215)
http://www.wikidata.org/entity/Q200166,Kitchener,1,Point(-80.483333333 43.45)
http://www.wikidata.org/entity/Q200201,Irun,1,Point(-1.788806 43.337806)
http://www.wikidata.org/entity/Q200256,Legden,1,Point(7.099722222 52.033055555)
http://www.wikidata.org/entity/Q2006546,Vilankulo,1,Point(35.316666666 -22.0)
http://www.wikidata.org/entity/Q200805,Aguascalientes City,1,Point(-102.296111111 21.880833333)
http://www.wikidata.org/entity/Q200937,Klieck,1,Point(26.637222222 53.063611111)
http://www.wikidata.org/entity/Q200942,Swindon,1,Point(-1.781111111 51.558333333)
http://www.wikidata.org/entity/Q2009853,Petit-Goâve,1,Point(-72.866944444 18.431388888)
http://www.wikidata.org/entity/Q2010641,Zachepylivka,1,Point(35.247777777 49.196944444)
http://www.wikidata.org/entity/Q20138,Roxbury,1,Point(-71.095277777 42.325)
http://www.wikidata.org/entity/Q201404,Buzău,1,Point(26.816666666 45.151666666)
http://www.wikidata.org/entity/Q20148948,Villa de Etla,1,Point(-96.7989 17.20615)
http://www.wikidata.org/entity/Q201689,La Palma,1,Point(-17.866666666 28.666666666)
http://www.wikidata.org/entity/Q201812,Huddersfield,1,Point(-1.779722222 53.645)
http://www.wikidata.org/entity/Q2019683,Raigad district,1,Point(72.88 18.65)
http://www.wikidata.org/entity/Q20210367,Arriaga,1,Point(-93.899473333 16.236065)
http://www.wikidata.org/entity/Q2022610,Bazar,1,Point(29.293611111 51.043888888)
http://www.wikidata.org/entity/Q2022712,Yerky,1,Point(30.991944444 48.978055555)
http://www.wikidata.org/entity/Q202351,Giurgiu,1,Point(25.966666666 43.9)
http://www.wikidata.org/entity/Q202357,Târgu Jiu,1,Point(23.274722222 45.034166666)
http://www.wikidata.org/entity/Q202368,Morlaix,1,Point(-3.827777777 48.5775)
http://www.wikidata.org/entity/Q202628,Oldham,1,Point(-2.118333333 53.544722222)
http://www.wikidata.org/entity/Q2028813,Salisbury,1,Point(-80.478611111 35.668333333)
http://www.wikidata.org/entity/Q20291006,Tapalpa Municipality,1,Point(-103.73757 19.95041)
http://www.wikidata.org/entity/Q202973,Kingston,1,Point(-76.5 44.233333333)
http://www.wikidata.org/entity/Q203009,Amhara Region,1,Point(37.9578 11.6608)
http://www.wikidata.org/entity/Q203027,Tsu,1,Point(136.505777777 34.718444444)
http://www.wikidata.org/entity/Q2032002,Mayesville,1,Point(-80.207222222 33.985555555)
http://www.wikidata.org/entity/Q203645,Chalon-sur-Saône,1,Point(4.853888888 46.781111111)
http://www.wikidata.org/entity/Q2037513,Port Chester,1,Point(-73.668888888 41.005)
http://www.wikidata.org/entity/Q2038147,Salvador Mazza,1,Point(-63.7 -22.05)
http://www.wikidata.org/entity/Q2038428,Baxley,1,Point(-82.3475 31.7753)
http://www.wikidata.org/entity/Q203995,Southend-on-Sea,1,Point(0.71377 51.53789)
http://www.wikidata.org/entity/Q204561,Modesto,1,Point(-120.994444444 37.661388888)
http://www.wikidata.org/entity/Q2048321,Varde,1,Point(8.480555555 55.62)
http://www.wikidata.org/entity/Q204850,Deva,1,Point(22.911666666 45.871944444)
http://www.wikidata.org/entity/Q205047,Kurdistan Region,1,Point(44.0 36.183333333)
http://www.wikidata.org/entity/Q205119,Cajamarca,1,Point(-78.510555555 -7.164444444)
http://www.wikidata.org/entity/Q205380,Greenwich Village,1,Point(-74.002777777 40.733611111)
http://www.wikidata.org/entity/Q20541017,Barallobre,1,Point(-8.2016 43.2645)
http://www.wikidata.org/entity/Q205580,Palaiseau,1,Point(2.249722222 48.718333333)
http://www.wikidata.org/entity/Q205584,Étampes,1,Point(2.162222222 48.435)
http://www.wikidata.org/entity/Q2057053,Gainesboro,1,Point(-85.654722222 36.359722222)
http://www.wikidata.org/entity/Q2057762,San Luis,1,Point(-74.993333333 6.042222222)
http://www.wikidata.org/entity/Q205804,Nurmo,1,Point(22.908333333 62.827777777)
http://www.wikidata.org/entity/Q205929,Ilmenau,1,Point(10.914166666 50.687222222)
http://www.wikidata.org/entity/Q206484,Abeokuta,1,Point(3.35 7.15)
http://www.wikidata.org/entity/Q2065700,Boremschyna,1,Point(24.213055555 51.2425)
http://www.wikidata.org/entity/Q2066,Essen,1,Point(7.013055555 51.450833333)
http://www.wikidata.org/entity/Q206933,Leiria,1,Point(-8.806944444 39.743055555)
http://www.wikidata.org/entity/Q207196,Zlatna,1,Point(23.221111111 46.158888888)
http://www.wikidata.org/entity/Q207294,Babruysk,1,Point(29.233333333 53.15)
http://www.wikidata.org/entity/Q207309,Tokushima,1,Point(134.554944444 34.070277777)
http://www.wikidata.org/entity/Q207371,Lichfield,1,Point(-1.82653 52.6835)
http://www.wikidata.org/entity/Q2074822,Hvilsager Parish,1,Point(10.34861111 56.37)
http://www.wikidata.org/entity/Q2076213,Croix-des-Bouquets,1,Point(-72.226944444 18.576111111)
http://www.wikidata.org/entity/Q2077128,Alexandria,1,Point(-74.633055555 45.309444444)
http://www.wikidata.org/entity/Q2077402,Aldeburgh,1,Point(1.6 52.15)
http://www.wikidata.org/entity/Q207752,Shillong,1,Point(91.878888888 25.574444444)
http://www.wikidata.org/entity/Q207754,Tiruchirappalli,1,Point(78.692777777 10.826944444)
http://www.wikidata.org/entity/Q207801,Bijeljina,1,Point(19.215555555 44.756666666)
http://www.wikidata.org/entity/Q208098,Sisimiut,1,Point(-53.672222222 66.938888888)
http://www.wikidata.org/entity/Q208162,Patiala,1,Point(76.633333333 30.566666666)
http://www.wikidata.org/entity/Q208257,Bedford,1,Point(-0.463055555 52.134444444)
http://www.wikidata.org/entity/Q208262,Eastbourne,1,Point(0.286111111 50.766388888)
http://www.wikidata.org/entity/Q208270,Federally Administered Tribal Areas,1,Point(70.16666667 33.0)
http://www.wikidata.org/entity/Q208310,Saint-Dizier,1,Point(4.948888888 48.637777777)
http://www.wikidata.org/entity/Q208314,Maisons-Alfort,1,Point(2.437777777 48.805833333)
http://www.wikidata.org/entity/Q2083175,Santa Rosa de Lima,1,Point(-37.193888888 -10.645833333)
http://www.wikidata.org/entity/Q208389,Sabha,1,Point(14.433333333 27.033333333)
http://www.wikidata.org/entity/Q2084043,Odder Parish,1,Point(10.1533 55.9772)
http://www.wikidata.org/entity/Q208471,Kaifeng,1,Point(114.345 34.795)
http://www.wikidata.org/entity/Q208538,Vierzon,1,Point(2.068333333 47.221944444)
http://www.wikidata.org/entity/Q20858605,Corjova,1,Point(29.13333333 47.3)
http://www.wikidata.org/entity/Q208863,Hachioji,1,Point(139.316 35.666444444)
http://www.wikidata.org/entity/Q2089772,Anykščiai District Municipality,1,Point(25.1 55.533333333)
http://www.wikidata.org/entity/Q2090443,Carnesville,1,Point(-83.233611111 34.371388888)
http://www.wikidata.org/entity/Q2090609,Northwood,1,Point(-0.4176 51.601)
http://www.wikidata.org/entity/Q209128,Ennis,1,Point(-8.9807 52.8463)
http://www.wikidata.org/entity/Q2091658,Salihorsk District,1,Point(27.533333 52.816667)
http://www.wikidata.org/entity/Q209338,Oxnard,1,Point(-119.1825 34.191388888)
http://www.wikidata.org/entity/Q20934,Incheon,1,Point(126.648611111 37.463888888)
http://www.wikidata.org/entity/Q2096164,Shobra,1,Point(31.2408 30.0725)
http://www.wikidata.org/entity/Q2096419,Samburu County,1,Point(36.666666666 1.166666666)
http://www.wikidata.org/entity/Q2097797,Casilda,1,Point(-61.168055555 -33.044166666)
http://www.wikidata.org/entity/Q2100,Duisburg,1,Point(6.761111111 51.432222222)
http://www.wikidata.org/entity/Q210161,Azogues,1,Point(-78.619722222 -1.241666666)
http://www.wikidata.org/entity/Q210205,Pest,1,Point(19.1 47.5)
http://www.wikidata.org/entity/Q2104746,Port Jefferson,1,Point(-73.0622 40.9461)
http://www.wikidata.org/entity/Q21050792,Belmont,1,Point(-61.5071 10.6685)
http://www.wikidata.org/entity/Q210531,London Borough of Enfield,1,Point(-0.079722222 51.654722222)
http://www.wikidata.org/entity/Q210654,Ubud,1,Point(115.262 -8.507)
http://www.wikidata.org/entity/Q2106553,Mern,1,Point(12.0572 55.0478)
http://www.wikidata.org/entity/Q210887,Sanlúcar de Barrameda,1,Point(-6.353888888 36.778888888)
http://www.wikidata.org/entity/Q210985,Chelmsford,1,Point(0.4798 51.7361)
http://www.wikidata.org/entity/Q211033,Herstal,1,Point(5.63 50.6644)
http://www.wikidata.org/entity/Q211037,Roeselare,1,Point(3.123333333 50.944722222)
http://www.wikidata.org/entity/Q211260,Zaandam,1,Point(4.842222222 52.441666666)
http://www.wikidata.org/entity/Q2114,Tarapacá Region,1,Point(-69.333333333 -20.283333333)
http://www.wikidata.org/entity/Q21176,Viborg,1,Point(9.4 56.45)
http://www.wikidata.org/entity/Q21178,Næstved,1,Point(11.76666667 55.23333333)
http://www.wikidata.org/entity/Q211907,Slough,1,Point(-0.593055555 51.509722222)
http://www.wikidata.org/entity/Q211970,Entebbe,1,Point(32.46 0.05)
http://www.wikidata.org/entity/Q212046,Cicalengka,1,Point(107.874722222 -7.008888888)
http://www.wikidata.org/entity/Q212566,Bois-Colombes,1,Point(2.268333333 48.9175)
http://www.wikidata.org/entity/Q212757,Qamishli,1,Point(41.216666666 37.05)
http://www.wikidata.org/entity/Q212856,Wadowice,1,Point(19.5 49.883333333)
http://www.wikidata.org/entity/Q212938,East Jerusalem,1,Point(35.23388 31.78336)
http://www.wikidata.org/entity/Q213166,Pohrebyshche Raion,1,Point(29.25 49.5)
http://www.wikidata.org/entity/Q213325,Rapid City,1,Point(-103.228666666 44.081055555)
http://www.wikidata.org/entity/Q2133931,Sindbjerg Parish,1,Point(9.558605 55.800907)
http://www.wikidata.org/entity/Q2134760,San Justo,1,Point(-60.583333333 -30.783333333)
http://www.wikidata.org/entity/Q213497,Fontenay-le-Comte,1,Point(-0.806388888 46.466944444)
http://www.wikidata.org/entity/Q2135,Winnipeg,1,Point(-97.15 49.883333)
http://www.wikidata.org/entity/Q2135713,Reckendorf,1,Point(11.1678 49.8806)
http://www.wikidata.org/entity/Q2138754,Uitwellingerga,1,Point(5.7058 53.0033)
http://www.wikidata.org/entity/Q213893,Negeri Sembilan,1,Point(102.25 2.75)
http://www.wikidata.org/entity/Q2141,Halifax,1,Point(-63.571388888 44.647777777)
http://www.wikidata.org/entity/Q2143,Syktyvkar,1,Point(50.816666666 61.666666666)
http://www.wikidata.org/entity/Q214814,Pastaza Province,1,Point(-76.9 -1.7)
http://www.wikidata.org/entity/Q214938,Gyula,1,Point(21.282777777 46.65)
http://www.wikidata.org/entity/Q21503646,Ganzee,1,Point(-55.1 4.833333333)
http://www.wikidata.org/entity/Q215277,Jaffna,1,Point(80.016666666 9.664722222)
http://www.wikidata.org/entity/Q215633,Łomża,1,Point(22.083333333 53.183333333)
http://www.wikidata.org/entity/Q215646,Edo,1,Point(139.774444444 35.683888888)
http://www.wikidata.org/entity/Q215723,Slobozia,1,Point(27.366111111 44.563888888)
http://www.wikidata.org/entity/Q2166359,Wandsworth,1,Point(-0.192 51.455)
http://www.wikidata.org/entity/Q216820,Youngstown,1,Point(-80.649166666 41.096388888)
http://www.wikidata.org/entity/Q216835,Cap-Haïtien,1,Point(-72.2 19.75)
http://www.wikidata.org/entity/Q216847,Cúcuta,1,Point(-72.504722222 7.9075)
http://www.wikidata.org/entity/Q216897,Siverek,1,Point(39.316666666 37.75)
http://www.wikidata.org/entity/Q216990,Blida,1,Point(2.833333333 36.472222222)
http://www.wikidata.org/entity/Q217,Moldova,1,Point(28.516667 47.25)
http://www.wikidata.org/entity/Q217346,Ithaca,1,Point(-76.5 42.443333333)
http://www.wikidata.org/entity/Q217432,Port Harcourt,1,Point(7.0 4.75)
http://www.wikidata.org/entity/Q21769011,Genk,1,Point(5.500647222 50.965305555)
http://www.wikidata.org/entity/Q2177281,Headley,1,Point(-0.271 51.277)
http://www.wikidata.org/entity/Q2177852,Britsum,1,Point(5.7844 53.2522)
http://www.wikidata.org/entity/Q217831,Greenock,1,Point(-4.766666666 55.95)
http://www.wikidata.org/entity/Q2183779,Woodbine,1,Point(-96.96 38.7956)
http://www.wikidata.org/entity/Q218530,Jinošov,1,Point(16.193468781 49.23141358)
http://www.wikidata.org/entity/Q218535,Kralice nad Oslavou,1,Point(16.201577003 49.19930908)
http://www.wikidata.org/entity/Q2186734,Koniemłoty,1,Point(21.13 50.52)
http://www.wikidata.org/entity/Q218980,Siemiatycze,1,Point(22.8625 52.427222222)
http://www.wikidata.org/entity/Q219093,Pyrzyce,1,Point(14.891666666 53.141666666)
http://www.wikidata.org/entity/Q2196660,Riosucio,1,Point(-77.113333333 7.438611111)
http://www.wikidata.org/entity/Q219856,Horodok,1,Point(26.566666666 49.166666666)
http://www.wikidata.org/entity/Q2198904,Ulfborg Parish,1,Point(8.34305556 56.29944444)
http://www.wikidata.org/entity/Q220145,Mouscron,1,Point(3.2156 50.7444)
http://www.wikidata.org/entity/Q2201862,Alcorta,1,Point(-61.116666666 -33.533333333)
http://www.wikidata.org/entity/Q220692,Ciego de Ávila Province,1,Point(-78.7631 21.8481)
http://www.wikidata.org/entity/Q221283,Cape Coast,1,Point(-1.25 5.1)
http://www.wikidata.org/entity/Q2213,Alto Biobío,1,Point(-71.316666666 -38.05)
http://www.wikidata.org/entity/Q221457,Congress Poland,1,Point(21.016667 52.233333)
http://www.wikidata.org/entity/Q2215416,Matiguás,1,Point(-85.461608333 12.836911111)
http://www.wikidata.org/entity/Q2217458,Waspam,1,Point(-83.972622222 14.740691666)
http://www.wikidata.org/entity/Q223,Greenland,1,Point(-40.0 72.0)
http://www.wikidata.org/entity/Q2233977,Lansdowne,1,Point(78.68 29.83)
http://www.wikidata.org/entity/Q223517,Ahilyanagar,1,Point(74.733333333 19.083333333)
http://www.wikidata.org/entity/Q223587,Mansoura,1,Point(31.383333333 31.05)
http://www.wikidata.org/entity/Q2236398,Corinto,1,Point(-76.259444444 3.173888888)
http://www.wikidata.org/entity/Q2238220,Seixal,1,Point(-9.106111111 38.642777777)
http://www.wikidata.org/entity/Q223966,Piura,1,Point(-80.625277777 -5.200833333)
http://www.wikidata.org/entity/Q2240567,Moss Side,1,Point(-2.24 53.456)
http://www.wikidata.org/entity/Q2245433,Kulashi,1,Point(42.345555555 42.204166666)
http://www.wikidata.org/entity/Q2249292,Saladillo,1,Point(-59.766666666 -35.633333333)
http://www.wikidata.org/entity/Q22502,Taiwan,1,Point(121.0 23.766666666)
http://www.wikidata.org/entity/Q2253750,'t Zandt,1,Point(6.7744 53.3658)
http://www.wikidata.org/entity/Q225519,Auburn,1,Point(-76.564769444 42.931661111)
http://www.wikidata.org/entity/Q225568,Pont-l'Abbé,1,Point(-4.223055555 47.867222222)
http://www.wikidata.org/entity/Q225641,Mombasa,1,Point(39.666666666 -4.05)
http://www.wikidata.org/entity/Q226408,Saint-Quay-Portrieux,1,Point(-2.831111111 48.651944444)
http://www.wikidata.org/entity/Q2264689,Manuel,1,Point(-0.4909038 39.0513265)
http://www.wikidata.org/entity/Q2265422,Seen,1,Point(8.76972 47.4764)
http://www.wikidata.org/entity/Q2267932,Greater Rosario,1,Point(-60.666388888 -32.951111111)
http://www.wikidata.org/entity/Q227,Azerbaijan,1,Point(47.7 40.3)
http://www.wikidata.org/entity/Q2273202,Holly Springs,1,Point(-89.4464 34.7733)
http://www.wikidata.org/entity/Q2273404,Pannal,1,Point(-1.536230555 53.960938888)
http://www.wikidata.org/entity/Q2274499,Winzingen,1,Point(8.149429 49.353599)
http://www.wikidata.org/entity/Q228,Andorra,1,Point(1.555277777 42.558333333)
http://www.wikidata.org/entity/Q2280481,Barboursville,1,Point(-82.297777777 38.411111111)
http://www.wikidata.org/entity/Q2281181,Rezina,1,Point(28.962222222 47.749166666)
http://www.wikidata.org/entity/Q2283213,Nipani,1,Point(74.3833 16.4)
http://www.wikidata.org/entity/Q2288,Tver,1,Point(35.921927777 56.857827777)
http://www.wikidata.org/entity/Q22905,Bradford,1,Point(-1.751 53.794)
http://www.wikidata.org/entity/Q2291815,Alkhan-Kala,1,Point(45.539166666 43.258611111)
http://www.wikidata.org/entity/Q2292517,الحروش,1,Point(6.9 36.866666666)
http://www.wikidata.org/entity/Q23008,Mosbach,1,Point(9.133333 49.35)
http://www.wikidata.org/entity/Q230104,Nakhchivan,1,Point(45.412222222 39.208888888)
http://www.wikidata.org/entity/Q23025,Red Deer,1,Point(-113.811111111 52.268055555)
http://www.wikidata.org/entity/Q230602,Cauca Department,1,Point(-76.85 2.283333333)
http://www.wikidata.org/entity/Q23064,Cheshire,1,Point(-2.583333333 53.166666666)
http://www.wikidata.org/entity/Q23077,Lancashire,1,Point(-2.6 53.8)
http://www.wikidata.org/entity/Q230860,Zusmarshausen,1,Point(10.583333333 48.383333333)
http://www.wikidata.org/entity/Q2308650,Deptford,1,Point(-0.0265 51.478)
http://www.wikidata.org/entity/Q23106,Leicestershire,1,Point(-1.183333333 52.716666666)
http://www.wikidata.org/entity/Q231645,Setagaya-ku,1,Point(139.653222222 35.646555555)
http://www.wikidata.org/entity/Q231720,Honfleur,1,Point(0.233055555 49.418888888)
http://www.wikidata.org/entity/Q231765,Geelong,1,Point(144.35 -38.15)
http://www.wikidata.org/entity/Q232,Kazakhstan,1,Point(68.0 48.0)
http://www.wikidata.org/entity/Q2320097,Modasa,1,Point(73.3 23.47)
http://www.wikidata.org/entity/Q2321784,Walthamstow,1,Point(-0.0211 51.584)
http://www.wikidata.org/entity/Q23220,Berkshire,1,Point(-1.0 51.42)
http://www.wikidata.org/entity/Q23229,Buckinghamshire,1,Point(-0.8 51.766666666)
http://www.wikidata.org/entity/Q2323222,Chester,1,Point(-81.211666666 34.705555555)
http://www.wikidata.org/entity/Q23240,Essex,1,Point(0.583333333 51.75)
http://www.wikidata.org/entity/Q23276,Surrey,1,Point(-0.45 51.25)
http://www.wikidata.org/entity/Q232842,Puno,1,Point(-70.023611111 -15.843333333)
http://www.wikidata.org/entity/Q23298,Kent,1,Point(0.73 51.19)
http://www.wikidata.org/entity/Q2330467,Guercif,1,Point(-3.36 34.23)
http://www.wikidata.org/entity/Q233133,La Teste-de-Buch,1,Point(-1.14823 44.630995)
http://www.wikidata.org/entity/Q2332298,Saltburn-by-the-Sea,1,Point(-0.9732 54.5828)
http://www.wikidata.org/entity/Q2334435,Willits,1,Point(-123.355555555 39.409722222)
http://www.wikidata.org/entity/Q23346,Sussex,1,Point(-0.141372694 50.947102699)
http://www.wikidata.org/entity/Q2336157,La Carlota,1,Point(-63.2934951 -33.4179364)
http://www.wikidata.org/entity/Q233632,Tlemcen Province,1,Point(-1.316666666 34.883333333)
http://www.wikidata.org/entity/Q233808,Aberdeen,1,Point(-123.815722222 46.975361111)
http://www.wikidata.org/entity/Q234205,Vallauris,1,Point(7.053333333 43.579722222)
http://www.wikidata.org/entity/Q2345706,Sengeløse,1,Point(12.2431 55.6814)
http://www.wikidata.org/entity/Q2346154,Misantla,1,Point(-96.851944444 19.93)
http://www.wikidata.org/entity/Q234735,Meudon,1,Point(2.240277777 48.8075)
http://www.wikidata.org/entity/Q234783,Shaki,1,Point(47.170555555 41.191944444)
http://www.wikidata.org/entity/Q2348501,San Calixto,1,Point(-73.207777777 8.402777777)
http://www.wikidata.org/entity/Q235190,Manizales,1,Point(-75.484722222 5.066111111)
http://www.wikidata.org/entity/Q2353496,Seredyna-Buda,1,Point(34.030833333 52.186944444)
http://www.wikidata.org/entity/Q23551,Mérida,1,Point(-71.133333333 8.583333333)
http://www.wikidata.org/entity/Q2363136,Kharkov Governorate,1,Point(36.229166666 50.0)
http://www.wikidata.org/entity/Q2364582,Kistauri,1,Point(45.2875 41.9925)
http://www.wikidata.org/entity/Q23660141,Temuco,1,Point(-72.66326 -38.67306)
http://www.wikidata.org/entity/Q2368247,Claines,1,Point(-2.213688888 52.224511111)
http://www.wikidata.org/entity/Q2375289,Velp,1,Point(5.9758 51.9947)
http://www.wikidata.org/entity/Q2376216,Clifton,1,Point(-2.62 51.46)
http://www.wikidata.org/entity/Q237674,Saint-Gilles - Sint-Gillis,1,Point(4.345555555 50.826666666)
http://www.wikidata.org/entity/Q2378103,Acapulco de Juárez Municipality,1,Point(-99.82083333 16.92222222)
http://www.wikidata.org/entity/Q23792,Palestine,1,Point(35.145264 31.625321)
http://www.wikidata.org/entity/Q238217,Daraa,1,Point(36.106111111 32.625277777)
http://www.wikidata.org/entity/Q238366,Annonay,1,Point(4.670833333 45.24)
http://www.wikidata.org/entity/Q238508,Gurgaon,1,Point(77.033333333 28.466666666)
http://www.wikidata.org/entity/Q2389241,Overschie,1,Point(4.42944 51.935)
http://www.wikidata.org/entity/Q2390575,Vejle Parish,1,Point(10.31333333 55.27161111)
http://www.wikidata.org/entity/Q239078,Romans-sur-Isère,1,Point(5.050833333 45.045555555)
http://www.wikidata.org/entity/Q239421,Nakuru,1,Point(36.066666666 -0.283333333)
http://www.wikidata.org/entity/Q239870,Columbus,1,Point(-84.940277777 32.492222222)
http://www.wikidata.org/entity/Q2400558,St Mary Bourne,1,Point(-1.39 51.25)
http://www.wikidata.org/entity/Q24067194,Petersværft,1,Point(12.0756 54.9702)
http://www.wikidata.org/entity/Q240771,Eaubonne,1,Point(2.279722222 48.991388888)
http://www.wikidata.org/entity/Q241,Cuba,1,Point(-79.5 22.0)
http://www.wikidata.org/entity/Q2410343,Huizum,1,Point(5.811389 53.191389)
http://www.wikidata.org/entity/Q2412938,Bahushewsk,1,Point(30.212222222 54.843333333)
http://www.wikidata.org/entity/Q241575,Divonne-les-Bains,1,Point(6.142777777 46.356666666)
http://www.wikidata.org/entity/Q2418921,Spangler,1,Point(-78.779444444 40.655833333)
http://www.wikidata.org/entity/Q2421009,Donaghadee,1,Point(-5.53544 54.6392)
http://www.wikidata.org/entity/Q2422035,Siaya,1,Point(34.289444 0.060556)
http://www.wikidata.org/entity/Q2427660,Hato Mayor del Rey,1,Point(-69.267 18.767)
http://www.wikidata.org/entity/Q2431720,Corozal,1,Point(-75.293333333 9.316944444)
http://www.wikidata.org/entity/Q2431763,Cáceres,1,Point(-75.350277777 7.579444444)
http://www.wikidata.org/entity/Q2432955,Isleworth,1,Point(-0.3363 51.4666)
http://www.wikidata.org/entity/Q2437966,Temerloh,1,Point(102.416666666 3.45)
http://www.wikidata.org/entity/Q2439097,Ustia,1,Point(29.128333333 47.255)
http://www.wikidata.org/entity/Q244,Barbados,1,Point(-59.5525 13.17)
http://www.wikidata.org/entity/Q2441398,Sangrur,1,Point(75.833333333 30.233333333)
http://www.wikidata.org/entity/Q2446447,Tlapa de Comonfort,1,Point(-98.582093672 17.547192125)
http://www.wikidata.org/entity/Q2447509,Goshen,1,Point(-73.235833333 41.851388888)
http://www.wikidata.org/entity/Q2450147,Kentfield,1,Point(-122.54694 37.95139)
http://www.wikidata.org/entity/Q245546,"6th arrondissement of Paris",1,Point(2.332233333 48.850530555)
http://www.wikidata.org/entity/Q2456975,Bellavista,1,Point(-77.1286283 -12.0623905)
http://www.wikidata.org/entity/Q2463831,Coulsdon,1,Point(-0.1386 51.3211)
http://www.wikidata.org/entity/Q2473795,Manyas,1,Point(27.978333333 40.055555555)
