"annee_naissance","fk_lieu","lieu_naissance","geo_coord"
1965,http://www.wikidata.org/entity/Q42462,York,Point(-1.083333333 53.95)
1965,http://www.wikidata.org/entity/Q310117,Minya,Point(30.75 28.083333333)
1965,http://www.wikidata.org/entity/Q3630,Jakarta,Point(106.8275 -6.175)
1965,http://www.wikidata.org/entity/Q327012,Bangor,Point(-68.7675 44.803055555)
1965,http://www.wikidata.org/entity/Q43475,Derby,Point(-1.476666666 52.921666666)
1965,http://www.wikidata.org/entity/Q327788,Meneng District,Point(166.939444444 -0.548055555)
1965,http://www.wikidata.org/entity/Q2841,Bogotá,Point(-74.08175 4.60971)
1965,http://www.wikidata.org/entity/Q138518,Princeton,Point(-74.656944444 40.352222222)
1965,http://www.wikidata.org/entity/Q499887,Elgin,Point(-88.28119 42.03725)
1965,http://www.wikidata.org/entity/Q200049,Ajmer,Point(74.639 26.468)
1965,http://www.wikidata.org/entity/Q865586,Galkayo,Point(47.430833333 6.769722222)
1965,http://www.wikidata.org/entity/Q268043,Isparta Province,Point(30.960833333 37.956666666)
1965,http://www.wikidata.org/entity/Q42308,Kharkiv,Point(36.231111111 49.9925)
1965,http://www.wikidata.org/entity/Q79,Egypt,Point(29.0 27.0)
1965,http://www.wikidata.org/entity/Q1012639,Sakon Nakhon,Point(104.145555555 17.156388888)
1965,http://www.wikidata.org/entity/Q49164,Amherst,Point(-72.516667 42.366667)
1965,http://www.wikidata.org/entity/Q1726,Munich,Point(11.575 48.1375)
1966,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
1966,http://www.wikidata.org/entity/Q8646,Hong Kong,Point(114.158611111 22.278333333)
1966,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1966,http://www.wikidata.org/entity/Q83387,Diyarbakır,Point(40.236666666 37.910833333)
1966,http://www.wikidata.org/entity/Q748336,Battambang,Point(103.198333333 13.102777777)
1966,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1966,http://www.wikidata.org/entity/Q836,Myanmar,Point(96.0 22.0)
1966,http://www.wikidata.org/entity/Q1348,Kolkata,Point(88.3638815 22.5726723)
1966,http://www.wikidata.org/entity/Q37995,Yangon,Point(96.16 16.795)
1966,http://www.wikidata.org/entity/Q183298,Ibadan,Point(3.916666666 7.396388888)
1966,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
1966,http://www.wikidata.org/entity/Q623549,Puerto de la Cruz,Point(-16.55 28.416667)
1966,http://www.wikidata.org/entity/Q821363,Cizre,Point(42.18484 37.33024)
1966,http://www.wikidata.org/entity/Q1533,Caracas,Point(-66.933333333 10.5)
1966,http://www.wikidata.org/entity/Q2997414,Corme,Point(-8.97088769 43.26757524)
1966,http://www.wikidata.org/entity/Q2997414,Corme,Point(-8.9629 43.265)
1966,http://www.wikidata.org/entity/Q1050443,Catavi,Point(-66.56472222 -18.41361111)
1966,http://www.wikidata.org/entity/Q815913,Lagos,Point(3.75 6.583333333)
1966,http://www.wikidata.org/entity/Q11974,Las Palmas de Gran Canaria,Point(-15.431388888 28.127222222)
1966,http://www.wikidata.org/entity/Q3069,Bottrop,Point(6.925269444 51.52325)
1966,http://www.wikidata.org/entity/Q994,Tbilisi,Point(44.7925 41.7225)
1966,http://www.wikidata.org/entity/Q1933076,Sioux Center,Point(-96.173333333 43.076666666)
1966,http://www.wikidata.org/entity/Q135466,Dubna,Point(37.15 56.75)
1966,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1966,http://www.wikidata.org/entity/Q19770,Sichuan,Point(103.0 30.0)
1966,http://www.wikidata.org/entity/Q836,Myanmar,Point(96.0 22.0)
1966,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
1966,http://www.wikidata.org/entity/Q141358,Lyubertsy,Point(37.894444444 55.678333333)
1966,http://www.wikidata.org/entity/Q1345,Philadelphia,Point(-75.163611111 39.952777777)
1966,http://www.wikidata.org/entity/Q37995,Yangon,Point(96.16 16.795)
1966,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
1966,http://www.wikidata.org/entity/Q85,Cairo,Point(31.235833333 30.044444444)
1966,http://www.wikidata.org/entity/Q373101,Rizhao,Point(119.433055555 35.416388888)
1966,http://www.wikidata.org/entity/Q2079,Leipzig,Point(12.375 51.34)
1966,http://www.wikidata.org/entity/Q199723,Balıkesir,Point(27.884166666 39.651111111)
1966,http://www.wikidata.org/entity/Q145,United Kingdom,Point(-2.0 54.6)
1966,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1966,http://www.wikidata.org/entity/Q643430,Baneh,Point(45.885277777 35.9975)
1966,http://www.wikidata.org/entity/Q38257337,Katana,Point(28.8138364 -2.224957)
1966,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1966,http://www.wikidata.org/entity/Q375314,Folkestone,Point(1.179444444 51.079166666)
1966,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1966,http://www.wikidata.org/entity/Q147975,Zaria,Point(7.7 11.066666666)
1966,http://www.wikidata.org/entity/Q608207,Sandusky,Point(-82.7092 41.4467)
1966,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1966,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
1966,http://www.wikidata.org/entity/Q3001,Paramaribo,Point(-55.166666666 5.866666666)
1966,http://www.wikidata.org/entity/Q1196709,Gucheng County,Point(115.9651 37.3472)
1966,http://www.wikidata.org/entity/Q1741,Vienna,Point(16.3725 48.208333333)
1966,http://www.wikidata.org/entity/Q41115,Santa Catarina,Point(-50.49 -27.27)
1966,http://www.wikidata.org/entity/Q23436,Edinburgh,Point(-3.189166666 55.953333333)
1966,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
1966,http://www.wikidata.org/entity/Q724,Maine,Point(-69.0 45.5)
1966,http://www.wikidata.org/entity/Q193380,Rubtsovsk,Point(81.2 51.516666666)
1966,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1966,http://www.wikidata.org/entity/Q1023301,Kemah,Point(39.035555555 39.602777777)
1966,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
1966,http://www.wikidata.org/entity/Q1808720,Brahin District,Point(30.266666666 51.783333333)
1966,http://www.wikidata.org/entity/Q685870,"Assa, Morocco",Point(-9.426944444 28.608611111)
1966,http://www.wikidata.org/entity/Q185684,Hefei,Point(117.28083 31.86389)
1966,http://www.wikidata.org/entity/Q19770,Sichuan,Point(103.0 30.0)
1966,http://www.wikidata.org/entity/Q843,Pakistan,Point(71.0 30.0)
1966,http://www.wikidata.org/entity/Q8660,Karachi,Point(67.01 24.86)
1966,http://www.wikidata.org/entity/Q49179,Worcester,Point(-71.798888888 42.271388888)
1966,http://www.wikidata.org/entity/Q1348,Kolkata,Point(88.3638815 22.5726723)
1966,http://www.wikidata.org/entity/Q1033,Nigeria,Point(8.0 9.0)
1966,http://www.wikidata.org/entity/Q205817,London Borough of Islington,Point(-0.102222222 51.541666666)
1966,http://www.wikidata.org/entity/Q193413,Rybinsk,Point(38.833333333 58.05)
1966,http://www.wikidata.org/entity/Q3037,Kathmandu,Point(85.32 27.71)
1966,http://www.wikidata.org/entity/Q41819,Kansas City,Point(-94.583333333 39.05)
1966,http://www.wikidata.org/entity/Q2652329,Rosales Municipality,Point(-105.766666666 28.233333333)
1966,http://www.wikidata.org/entity/Q11008758,Ife North,Point(4.4475 7.266944444)
1966,http://www.wikidata.org/entity/Q11008758,Ife North,Point(4.46667 7.36667)
1967,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
1967,http://www.wikidata.org/entity/Q3806,Tübingen,Point(9.055555555 48.52)
1967,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1967,http://www.wikidata.org/entity/Q191204,Sulaymaniyah,Point(45.433333333 35.55)
1967,http://www.wikidata.org/entity/Q2321784,Walthamstow,Point(-0.0211 51.584)
1967,http://www.wikidata.org/entity/Q3659,N'Djamena,Point(15.05 12.11)
1967,http://www.wikidata.org/entity/Q3286018,Mankono department,Point(-6.19 8.06)
1967,http://www.wikidata.org/entity/Q3286018,Mankono department,Point(-6.0 8.33333)
1967,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1967,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.5795 39.828175)
1967,http://www.wikidata.org/entity/Q794,Iran,Point(53.0 32.0)
1967,http://www.wikidata.org/entity/Q2900,Quito,Point(-78.5125 -0.22)
1967,http://www.wikidata.org/entity/Q1491,La Paz,Point(-68.133333333 -16.495833333)
1967,http://www.wikidata.org/entity/Q49255,Tampa,Point(-82.458611111 27.9475)
1967,http://www.wikidata.org/entity/Q1384,New York,Point(-75.0 43.0)
1967,http://www.wikidata.org/entity/Q743005,Mae Hong Son,Point(97.97 19.301111111)
1967,http://www.wikidata.org/entity/Q1555,Guatemala City,Point(-90.52525 14.609861111)
1967,http://www.wikidata.org/entity/Q774,Guatemala,Point(-90.25 15.5)
1967,http://www.wikidata.org/entity/Q5826,Xi'an,Point(108.942222222 34.261111111)
1967,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1967,http://www.wikidata.org/entity/Q1033,Nigeria,Point(8.0 9.0)
1967,http://www.wikidata.org/entity/Q715970,Artà,Point(3.351244444 39.695158333)
1967,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1967,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
1967,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
1967,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1967,http://www.wikidata.org/entity/Q2900,Quito,Point(-78.5125 -0.22)
1967,http://www.wikidata.org/entity/Q5465,Cape Town,Point(18.423888888 -33.925277777)
1967,http://www.wikidata.org/entity/Q189546,Bizerte,Point(9.873888888 37.274444444)
1967,http://www.wikidata.org/entity/Q16959,Ürümqi,Point(87.6125 43.8225)
1967,http://www.wikidata.org/entity/Q2758,Mönchengladbach,Point(6.433333333 51.2)
1967,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
1967,http://www.wikidata.org/entity/Q23276,Surrey,Point(-0.45 51.25)
1967,http://www.wikidata.org/entity/Q311315,Kadhimiya,Point(44.34 33.383055555)
1967,http://www.wikidata.org/entity/Q1794,Frankfurt,Point(8.682222222 50.110555555)
1967,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1967,http://www.wikidata.org/entity/Q647,Rennes,Point(-1.680833333 48.114166666)
1967,http://www.wikidata.org/entity/Q134509,Port Said,Point(32.306111111 31.2625)
1967,http://www.wikidata.org/entity/Q2280,Minsk,Point(27.561837 53.902246)
1967,http://www.wikidata.org/entity/Q45761,Hunan,Point(111.8 27.4)
1967,http://www.wikidata.org/entity/Q534917,Ekiti State,Point(5.25 7.666666666)
1967,http://www.wikidata.org/entity/Q2899,Mülheim an der Ruhr,Point(6.8825 51.4275)
1967,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1967,http://www.wikidata.org/entity/Q4180374,Zhylichy,Point(29.688497 53.159432)
1967,http://www.wikidata.org/entity/Q16562,El Paso,Point(-106.488611111 31.759166666)
1967,http://www.wikidata.org/entity/Q20927,Daegu,Point(128.601666666 35.871666666)
1967,http://www.wikidata.org/entity/Q3688,Nouakchott,Point(-15.9785 18.08581)
1967,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.5795 39.828175)
1967,http://www.wikidata.org/entity/Q1533,Caracas,Point(-66.933333333 10.5)
1967,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
1967,http://www.wikidata.org/entity/Q891,Nizhny Novgorod,Point(44.0075 56.326944444)
1967,http://www.wikidata.org/entity/Q3692,Riyadh,Point(46.71 24.65)
1967,http://www.wikidata.org/entity/Q1036,Uganda,Point(32.39 1.28)
1967,http://www.wikidata.org/entity/Q3274,Managua,Point(-86.273766666 12.154372222)
1967,http://www.wikidata.org/entity/Q1949850,Nalgonda,Point(79.27 17.05)
1968,http://www.wikidata.org/entity/Q1036,Uganda,Point(32.39 1.28)
1968,http://www.wikidata.org/entity/Q48468,Miliana,Point(2.222141 36.308446)
1968,http://www.wikidata.org/entity/Q10006,Hengelo,Point(6.793055555 52.265555555)
1968,http://www.wikidata.org/entity/Q1015788,Yixing,Point(119.823888888 31.369722222)
1968,http://www.wikidata.org/entity/Q1061,Gujarat,Point(72.655 23.22)
1968,http://www.wikidata.org/entity/Q11974,Las Palmas de Gran Canaria,Point(-15.431388888 28.127222222)
1968,http://www.wikidata.org/entity/Q3286018,Mankono department,Point(-6.19 8.06)
1968,http://www.wikidata.org/entity/Q3286018,Mankono department,Point(-6.0 8.33333)
1968,http://www.wikidata.org/entity/Q201689,La Palma,Point(-17.866666666 28.666666666)
1968,http://www.wikidata.org/entity/Q1186,Kerala,Point(76.3 10.0)
1968,http://www.wikidata.org/entity/Q14318,Vitoria-Gasteiz,Point(-2.673055555 42.846666666)
1968,http://www.wikidata.org/entity/Q16520,Busan,Point(129.075 35.18)
1968,http://www.wikidata.org/entity/Q68956,Martigny,Point(7.072777777 46.1)
1968,http://www.wikidata.org/entity/Q132278,Bad Windsheim,Point(10.416666666 49.5)
1968,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1968,http://www.wikidata.org/entity/Q28729,Kozhikode,Point(75.780277777 11.247777777)
1968,http://www.wikidata.org/entity/Q1022,Stuttgart,Point(9.18 48.7775)
1968,http://www.wikidata.org/entity/Q465490,South Kordofan,Point(29.883333333 11.133333333)
1968,http://www.wikidata.org/entity/Q1477874,Mandera County,Point(40.6667 3.41667)
1968,http://www.wikidata.org/entity/Q5196,Grozny,Point(45.698611111 43.3125)
1968,http://www.wikidata.org/entity/Q105455,Miass,Point(60.1 55.05)
1968,http://www.wikidata.org/entity/Q12724,Ticino,Point(8.816666666 46.316666666)
1968,http://www.wikidata.org/entity/Q586,Bonn,Point(7.099722222 50.733888888)
1968,http://www.wikidata.org/entity/Q43407,Shandong,Point(118.4 36.4)
1968,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1968,http://www.wikidata.org/entity/Q423,North Korea,Point(127.0 40.0)
1968,http://www.wikidata.org/entity/Q5995177,Ijero,Point(5.08333 7.81667)
1968,http://www.wikidata.org/entity/Q5995177,Ijero,Point(5.056944444 7.845833333)
1968,http://www.wikidata.org/entity/Q4122,Wolfenbüttel,Point(10.536944444 52.162222222)
1968,http://www.wikidata.org/entity/Q2091658,Salihorsk District,Point(27.533333 52.816667)
1968,http://www.wikidata.org/entity/Q956,Beijing,Point(116.407526 39.90403)
1968,http://www.wikidata.org/entity/Q2999,Würzburg,Point(9.929444444 49.794444444)
1968,http://www.wikidata.org/entity/Q584451,Bethesda,Point(-77.0946459 38.9848265)
1968,http://www.wikidata.org/entity/Q10305,Zaragoza,Point(-0.883333333 41.65)
1968,http://www.wikidata.org/entity/Q844837,Southern California,Point(-117.0 34.0)
1968,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1968,http://www.wikidata.org/entity/Q138518,Princeton,Point(-74.656944444 40.352222222)
1968,http://www.wikidata.org/entity/Q11445,Malang,Point(112.62 -7.98)
1968,http://www.wikidata.org/entity/Q181376,Hrodna,Point(23.816666666 53.666666666)
1968,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1968,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(103.451944444 35.844722222)
1968,http://www.wikidata.org/entity/Q129946,Roosevelt,Point(-109.994166666 40.298611111)
1968,http://www.wikidata.org/entity/Q1201712,Yanchi County,Point(107.40002 37.7842)
1968,http://www.wikidata.org/entity/Q115,Ethiopia,Point(40.0 9.0)
1968,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
1968,http://www.wikidata.org/entity/Q570294,Weiskirchen,Point(6.82 49.556111111)
1968,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
1968,http://www.wikidata.org/entity/Q426644,Suining,Point(105.57373 30.50984)
1968,http://www.wikidata.org/entity/Q2418921,Spangler,Point(-78.779444444 40.655833333)
1968,http://www.wikidata.org/entity/Q18808,Pyongyang,Point(125.7475 39.016666666)
1968,http://www.wikidata.org/entity/Q985409,Jackson,Point(-88.81775 35.614444444)
1968,http://www.wikidata.org/entity/Q845717,Garissa,Point(39.658333333 -0.456944444)
1968,http://www.wikidata.org/entity/Q1854,Ho Chi Minh City,Point(106.701944444 10.775555555)
1968,http://www.wikidata.org/entity/Q485172,Ann Arbor,Point(-83.74833333 42.28138889)
1968,http://www.wikidata.org/entity/Q1640079,Hyderabad,Point(68.368333333 25.379166666)
1968,http://www.wikidata.org/entity/Q805277,Ballinrobe,Point(-9.2333 53.63333)
1968,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
1968,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.165833333 34.532777777)
1968,http://www.wikidata.org/entity/Q794,Iran,Point(53.0 32.0)
1968,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1968,http://www.wikidata.org/entity/Q590866,Tehran Province,Point(51.407 35.7117)
1968,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1968,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1968,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1969,http://www.wikidata.org/entity/Q7164516,Penobscot Indian Island Reservation,Point(-68.527222222 45.376666666)
1969,http://www.wikidata.org/entity/Q2978,Regensburg,Point(12.083333333 49.016666666)
1969,http://www.wikidata.org/entity/Q36947,Salvador,Point(-38.492777777 -12.983055555)
1969,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
1969,http://www.wikidata.org/entity/Q118958,Leuven,Point(4.704444 50.8775)
1969,http://www.wikidata.org/entity/Q989892,Hami,Point(93.51548 42.83224)
1969,http://www.wikidata.org/entity/Q36485,Hưng Yên,Point(106.051111111 20.646388888)
1969,http://www.wikidata.org/entity/Q1781,Budapest,Point(19.040833333 47.498333333)
1969,http://www.wikidata.org/entity/Q37100,Auckland,Point(174.765277777 -36.849166666)
1969,http://www.wikidata.org/entity/Q29,Spain,Point(-3.5 40.2)
1969,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1969,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.165833333 34.532777777)
1969,http://www.wikidata.org/entity/Q8818,Valencia,Point(-0.376388888 39.47)
1969,http://www.wikidata.org/entity/Q6397066,Shiraz,Point(52.5425 29.61)
1969,http://www.wikidata.org/entity/Q842810,Smara,Point(-11.670277777 26.739444444)
1969,http://www.wikidata.org/entity/Q225568,Pont-l'Abbé,Point(-4.223055555 47.867222222)
1969,http://www.wikidata.org/entity/Q728922,Tsirang District,Point(90.083333333 26.916666666)
1969,http://www.wikidata.org/entity/Q2449,Mogadishu,Point(45.341944444 2.039166666)
1969,http://www.wikidata.org/entity/Q3824145,Lucanas District,Point(-74.1242 -14.6939)
1969,http://www.wikidata.org/entity/Q23564,Podgorica,Point(19.262777777 42.441388888)
1969,http://www.wikidata.org/entity/Q16563,Memphis,Point(-89.971111111 35.1175)
1969,http://www.wikidata.org/entity/Q2103,Bochum,Point(7.216666666 51.483333333)
1969,http://www.wikidata.org/entity/Q3912,Arnsberg,Point(8.064444444 51.396666666)
1969,http://www.wikidata.org/entity/Q43005,Sesto San Giovanni,Point(9.233333333 45.533333333)
1969,http://www.wikidata.org/entity/Q92561,London,Point(-81.2497 42.9837)
1969,http://www.wikidata.org/entity/Q16552,San Diego,Point(-117.1625 32.715)
1969,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1969,http://www.wikidata.org/entity/Q1537,Wisconsin,Point(-89.5 44.5)
1969,http://www.wikidata.org/entity/Q426644,Suining,Point(105.57373 30.50984)
1969,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1969,http://www.wikidata.org/entity/Q956,Beijing,Point(116.407526 39.90403)
1969,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
1969,http://www.wikidata.org/entity/Q230104,Nakhchivan,Point(45.412222222 39.208888888)
1969,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
1969,http://www.wikidata.org/entity/Q41819,Kansas City,Point(-94.583333333 39.05)
1969,http://www.wikidata.org/entity/Q145,United Kingdom,Point(-2.0 54.6)
1969,http://www.wikidata.org/entity/Q855997,Sargodha,Point(72.671111111 32.083611111)
1969,http://www.wikidata.org/entity/Q43509,Guayaquil,Point(-79.8875 -2.19)
1969,http://www.wikidata.org/entity/Q488326,South Kivu,Point(28.266666666 -3.016666666)
1969,http://www.wikidata.org/entity/Q1533,Caracas,Point(-66.933333333 10.5)
1969,http://www.wikidata.org/entity/Q486375,Naryn Region,Point(75.5 41.5)
1969,http://www.wikidata.org/entity/Q68136,Sion,Point(7.36606 46.23045)
1969,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1969,http://www.wikidata.org/entity/Q134494,Győr,Point(17.634444444 47.684166666)
1969,http://www.wikidata.org/entity/Q1368165,Esperanza,Point(-60.931666666 -31.448888888)
1969,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1969,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1969,http://www.wikidata.org/entity/Q9310,Dili,Point(125.578333333 -8.553611111)
1969,http://www.wikidata.org/entity/Q11974,Las Palmas de Gran Canaria,Point(-15.431388888 28.127222222)
1969,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
1969,http://www.wikidata.org/entity/Q54066,Westchester County,Point(-73.775 41.15)
1969,http://www.wikidata.org/entity/Q334577,Quetzaltenango,Point(-91.516666666 14.833333333)
1969,http://www.wikidata.org/entity/Q894,Samara,Point(50.116666666 53.183333333)
1969,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1969,http://www.wikidata.org/entity/Q214938,Gyula,Point(21.282777777 46.65)
1969,http://www.wikidata.org/entity/Q45208,Jilin,Point(125.308333333 43.884166666)
1969,http://www.wikidata.org/entity/Q2422035,Siaya,Point(34.289444 0.060556)
1969,http://www.wikidata.org/entity/Q484678,Berkeley,Point(-122.268055555 37.870277777)
1969,http://www.wikidata.org/entity/Q61,"Washington, D.C.",Point(-77.036666666 38.895)
1969,http://www.wikidata.org/entity/Q1335,Montevideo,Point(-56.166666666 -34.866666666)
1969,http://www.wikidata.org/entity/Q185066,Cholet,Point(-0.879722222 47.058888888)
1969,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1969,http://www.wikidata.org/entity/Q1781,Budapest,Point(19.040833333 47.498333333)
1969,http://www.wikidata.org/entity/Q2841,Bogotá,Point(-74.08175 4.60971)
1969,http://www.wikidata.org/entity/Q2076213,Croix-des-Bouquets,Point(-72.226944444 18.576111111)
1969,http://www.wikidata.org/entity/Q115329,Camagüey,Point(-77.918611111 21.378611111)
1969,http://www.wikidata.org/entity/Q3367230,Pasaje,Point(-79.8049 -3.3269)
1969,http://www.wikidata.org/entity/Q668353,Artux,Point(76.17527 39.71143)
1969,http://www.wikidata.org/entity/Q817275,Bni Chiker,Point(-3.0150692 35.2735291)
1969,http://www.wikidata.org/entity/Q1005555,Tumaco,Point(-78.764722222 1.806666666)
1969,http://www.wikidata.org/entity/Q244139,Pinar del Río,Point(-83.671944444 22.412222222)
1969,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
1969,http://www.wikidata.org/entity/Q28198,Jackson,Point(-90.184722222 32.298888888)
1969,http://www.wikidata.org/entity/Q622891,Springe,Point(9.55 52.216666666)
1969,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1969,http://www.wikidata.org/entity/Q16556,Phoenix,Point(-112.073888888 33.448333333)
1969,http://www.wikidata.org/entity/Q10313,San Sebastián,Point(-1.98 43.32)
1969,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
1969,http://www.wikidata.org/entity/Q12996,Ostend,Point(2.919444444 51.225833333)
1969,http://www.wikidata.org/entity/Q8684,Seoul,Point(126.99 37.56)
1969,http://www.wikidata.org/entity/Q175129,"13th arrondissement of Paris",Point(2.355555555 48.832222222)
1970,http://www.wikidata.org/entity/Q652830,Mondulkiri Province,Point(107.233333333 12.45)
1970,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1970,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
1970,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1970,http://www.wikidata.org/entity/Q34109,Fargo,Point(-96.789444444 46.877222222)
1970,http://www.wikidata.org/entity/Q915,Perm,Point(56.248888888 58.013888888)
1970,http://www.wikidata.org/entity/Q340,Montreal,Point(-73.561666666 45.508888888)
1970,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
1970,http://www.wikidata.org/entity/Q948,Tunisia,Point(10.0 34.0)
1970,http://www.wikidata.org/entity/Q3110,San Salvador,Point(-89.191427777 13.698963888)
1970,http://www.wikidata.org/entity/Q833,Malaysia,Point(102.314361666 3.7805111)
1970,http://www.wikidata.org/entity/Q3766,Damascus,Point(36.291944444 33.513055555)
1970,http://www.wikidata.org/entity/Q15696,Zamora,Point(-5.755555555 41.503333333)
1970,http://www.wikidata.org/entity/Q2900,Quito,Point(-78.5125 -0.22)
1970,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.165833333 34.532777777)
1970,http://www.wikidata.org/entity/Q16739,Long Beach,Point(-118.195555555 33.768055555)
1970,http://www.wikidata.org/entity/Q503910,Delta State,Point(6.0 5.5)
1970,http://www.wikidata.org/entity/Q8684,Seoul,Point(126.99 37.56)
1970,http://www.wikidata.org/entity/Q846242,Nieuw-Lekkerland,Point(4.683333333 51.883333333)
1970,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
1970,http://www.wikidata.org/entity/Q88,Alexandria,Point(-77.047222222 38.804722222)
1970,http://www.wikidata.org/entity/Q2837,Kaluga,Point(36.266666666 54.533333333)
1970,http://www.wikidata.org/entity/Q1335,Montevideo,Point(-56.166666666 -34.866666666)
1970,http://www.wikidata.org/entity/Q8717,Seville,Point(-5.983333333 37.383333333)
1970,http://www.wikidata.org/entity/Q305395,Manzini Region,Point(31.5 -26.25)
1970,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
1970,http://www.wikidata.org/entity/Q648489,Loznica,Point(19.225833333 44.533333333)
1970,http://www.wikidata.org/entity/Q340,Montreal,Point(-73.561666666 45.508888888)
1970,http://www.wikidata.org/entity/Q112813,Durango,Point(-104.654444444 24.022777777)
1970,http://www.wikidata.org/entity/Q102365,Pärnu,Point(24.498888888 58.384444444)
1970,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
1970,http://www.wikidata.org/entity/Q79980,Varanasi,Point(83.012777777 25.318888888)
1970,http://www.wikidata.org/entity/Q817,Kuwait,Point(47.6 29.166667)
1970,http://www.wikidata.org/entity/Q43509,Guayaquil,Point(-79.8875 -2.19)
1970,http://www.wikidata.org/entity/Q1033,Nigeria,Point(8.0 9.0)
